CustID,Year,Month,count,sum
10039,2020,8,1,27784.974557468315
10039,2020,11,2,101170.66725309644
10039,2020,12,1,32313.074989876637
10039,2021,1,1,34943.78345381093
10039,2021,11,1,54354.27945249451
10039,2021,12,2,90031.10489353964
10040,2020,7,1,59396.44787784815
10040,2020,8,1,41194.96285879028
10040,2021,2,1,31652.7946856524
10040,2021,9,1,28372.830133802134
10040,2021,12,1,75472.1878217664
10041,2020,7,2,60519.39313382047
10041,2020,9,1,63901.07868243183
10041,2021,5,1,74927.14301861933
10041,2021,7,1,50333.759312676746
10041,2021,8,1,61025.84270893092
10041,2021,9,1,70767.02982668226
10041,2021,11,1,37947.39817001397
10042,2020,7,1,45188.4134048654
10042,2020,10,4,181234.8202382455
10042,2020,12,1,56917.199668420995
10042,2021,3,2,57128.634468337696
10042,2021,4,1,38729.08416117776
10042,2021,5,2,76730.73490611587
10042,2021,7,1,72208.36125246267
10042,2021,8,1,60182.11108613938
10042,2021,12,1,66244.55735279403
10043,2021,4,1,36673.57776372464
10043,2021,9,3,109801.43608889266
10043,2021,10,1,88274.01190954875
10043,2021,11,1,35677.67091934809
10044,2020,10,2,65225.995994518
10044,2021,9,1,29663.525524447865
10044,2021,10,1,32013.243310870574
10044,2021,11,3,84514.74310650933
10044,2021,12,1,21891.36979876233
10045,2020,8,1,59721.74010751281
10045,2020,11,1,27427.60436045911
10045,2020,12,1,66665.50251268965
10045,2021,2,1,59055.74092243116
10045,2021,7,1,53026.07213601425
10045,2021,8,1,62922.001502844236
10045,2021,9,1,41564.21091111754
10045,2021,11,1,60331.921245657875
10046,2020,11,2,66383.84469635798
10046,2020,12,2,132497.3138407051
10046,2021,1,1,57278.85322550058
10046,2021,5,1,26807.271666054716
10046,2021,8,1,24649.310626165934
10046,2021,10,2,132167.64313842476
10046,2021,11,2,67519.55548399423
10047,2020,2,1,75474.37274047325
10047,2020,5,1,27742.295917437692
10047,2020,9,1,24065.03769890665
10047,2020,10,1,38539.792018301654
10047,2020,12,1,27508.306719270662
10047,2021,5,1,39709.44007980581
10047,2021,12,1,60689.17446586602
10048,2020,2,1,29077.182460654825
10048,2020,6,1,30741.623391757978
10048,2021,1,1,39529.219482849185
10048,2021,2,3,139417.91654519425
10048,2021,5,1,67378.43839745467
10048,2021,7,2,85261.19638086035
10048,2021,8,1,25223.790155244445
10048,2021,9,2,53146.47612142722
10048,2021,10,3,184894.4536210458
10048,2021,11,1,59528.789156898165
10048,2021,12,1,34670.16602353281
10049,2020,11,2,100702.9505041252
10049,2021,3,1,29553.0760112367
10049,2021,9,1,33921.610003407295
10049,2021,10,1,65370.97944220557
10049,2021,12,1,54564.77815004935
10050,2020,8,1,26452.93146406753
10050,2020,9,1,28841.48881084116
10050,2020,11,1,70493.8534091558
10050,2021,2,1,72128.33418058726
10050,2021,3,1,34281.27024508885
10050,2021,8,1,39493.049013534765
10050,2021,9,1,33937.01994875849
10050,2021,10,1,45467.855235226285
10050,2021,11,3,132688.68600610213
10050,2021,12,1,35612.44048666005
10051,2020,1,1,80052.25427149024
10051,2020,3,2,63068.4713539155
10051,2020,7,1,35689.53199933724
10051,2020,9,1,27944.415900217205
10051,2020,11,1,84037.48495084632
10051,2020,12,2,98858.3450628452
10051,2021,4,1,31764.569439556395
10051,2021,9,1,35485.8460474437
10051,2021,10,1,34717.14085056766
10051,2021,12,1,25895.13696958063
10052,2020,9,1,67004.05882184929
10052,2020,10,1,31858.25719843168
10052,2020,11,1,30802.89701419715
10052,2020,12,1,53142.90844602938
10052,2021,3,2,57151.036524759824
10052,2021,4,1,55160.35639889353
10052,2021,6,1,31703.407452775682
10052,2021,7,1,25084.227851579344
10052,2021,10,1,58451.241784897604
10052,2021,11,1,44850.64552257607
10052,2021,12,1,32812.3130512298
10053,2020,9,2,119631.05119880811
10053,2020,11,1,60539.24380357483
10053,2021,1,1,30445.898883174064
10053,2021,3,1,35731.96325425038
10053,2021,7,1,56683.57091106675
10053,2021,9,1,30469.311559005804
10053,2021,10,1,59350.18163593281
10054,2020,7,1,54836.71642590996
10054,2020,8,2,69804.34913055287
10054,2020,10,1,53690.99754464818
10054,2020,12,1,30816.500732958546
10054,2021,3,1,28811.03359058745
10054,2021,4,2,129894.41594093552
10054,2021,7,1,50308.42094969374
10054,2021,10,1,47074.85631927852
10054,2021,11,1,58977.91787536538
10055,2020,1,1,66486.73938659418
10055,2020,5,1,33496.07105858206
10055,2020,7,1,32933.802235754185
10055,2020,10,1,50678.00763488795
10055,2021,1,1,52210.88791056227
10055,2021,2,1,36053.06510370499
10055,2021,4,3,130553.88622805594
10055,2021,6,1,50793.55800554283
10055,2021,10,2,139635.5152359552
10055,2021,11,1,29867.162533865765
10056,2021,1,1,36071.09940178033
10056,2021,7,1,32588.562601924124
10056,2021,11,2,88481.30771340958
10056,2021,12,2,105305.01203536312
10057,2020,1,1,54527.293193525926
10057,2020,11,1,67548.94413484744
10057,2021,1,1,73304.97357584085
10057,2021,4,1,51243.56349275205
10057,2021,5,2,109783.40592298146
10057,2021,7,1,26570.443574141387
10057,2021,12,1,26868.911107710708
10058,2020,2,1,49107.49554316708
10058,2020,7,1,28844.296261084546
10058,2020,10,1,39171.99937818954
10058,2020,11,2,102229.07633068634
10058,2020,12,1,52856.003726156785
10058,2021,3,1,61159.7502277303
10058,2021,4,1,55418.47549981845
10058,2021,6,2,113615.82953118437
10058,2021,7,1,75609.41586209758
10058,2021,8,1,64993.87313103123
10058,2021,10,2,55360.52956726454
10059,2020,4,1,35084.261278383296
10059,2020,7,2,104042.81822454612
10059,2020,9,1,65057.60824026766
10059,2020,10,2,124423.12614227939
10059,2021,5,1,31336.828065282705
10059,2021,10,1,68193.29095327303
10059,2021,11,1,65359.71393744764
10060,2020,10,1,41309.12346820759
10060,2020,12,1,45277.09705780321
10060,2021,9,1,63608.27885352862
10060,2021,12,1,61524.714413532645
10061,2020,8,1,70059.74933534519
10061,2020,10,2,70764.88426878068
10061,2020,11,2,77351.425629532
10061,2021,2,1,58498.64551153731
10061,2021,4,2,67806.56634093897
10061,2021,6,1,27859.92997384155
10061,2021,9,1,37409.36757799807
10061,2021,12,1,32013.890951102625
10062,2020,6,1,48462.342910621315
10062,2020,11,1,59768.75896668237
10062,2020,12,1,58070.138964998136
10062,2021,3,2,122078.97495439669
10062,2021,11,1,31516.009165111736
10063,2020,8,1,33313.791100805094
10063,2020,9,1,29636.925733989083
10063,2020,11,1,22279.926920332604
10063,2021,1,1,30911.716727873998
10063,2021,3,2,87542.70844960838
10063,2021,4,1,52469.236736269
10063,2021,7,1,29630.287984198098
10063,2021,8,1,93376.12780763679
10063,2021,9,1,61751.34593940975
10063,2021,12,1,64264.66303747077
10064,2020,2,1,34667.67964560366
10064,2020,10,1,28041.5883594268
10064,2021,7,1,31790.02066401156
10064,2021,11,1,33402.56446830168
10064,2021,12,1,28669.720918124396
10065,2020,3,1,26049.245862461947
10065,2020,4,1,42212.47885040659
10065,2020,9,2,90737.34090266915
10065,2020,11,1,27267.97365754387
10065,2021,3,1,32604.314437061195
10065,2021,6,1,34950.05486169836
10065,2021,8,2,126049.48788104381
10065,2021,9,1,25754.85776922518
10065,2021,10,1,35073.66148757416
10065,2021,11,3,131326.32785423438
10065,2021,12,1,55219.61489800254
10066,2020,7,1,58041.03265750967
10066,2020,8,1,54793.3108557998
10066,2020,11,1,48643.293853534706
10066,2021,4,1,34780.83410157064
10066,2021,6,1,55082.7587347938
10066,2021,8,1,36619.88359294958
10066,2021,10,1,31057.218844547588
10066,2021,12,1,29791.052539925688
10067,2020,4,1,63269.12704699054
10067,2020,6,1,28388.9541584463
10067,2020,9,1,30190.399951251955
10067,2021,1,1,37391.53246319169
10067,2021,3,2,83179.4349922623
10067,2021,4,1,26557.037763826665
10067,2021,7,1,62428.19835468423
10067,2021,8,2,105209.7453835877
10067,2021,12,1,53279.17725026215
10068,2020,7,1,30907.67441188077
10068,2020,10,1,45980.265439392526
10068,2021,1,2,62275.06800946231
10068,2021,4,1,54707.715303131
10068,2021,5,1,53257.14531238982
10068,2021,6,1,30559.477883476196
10069,2020,3,1,32293.804034767825
10069,2020,6,1,57527.26766480538
10069,2020,8,2,71489.91219660515
10069,2020,11,1,25928.78344869723
10069,2020,12,1,39757.07082899979
10069,2021,1,2,108330.84026160112
10069,2021,3,1,27461.74192568307
10069,2021,6,1,56967.23807314108
10069,2021,8,1,29809.239517731097
10069,2021,9,2,104737.9944109203
10069,2021,10,1,54714.28300630445
10069,2021,11,1,65024.68194200231
10069,2021,12,1,82657.65036226998
10070,2020,1,2,105576.50166948087
10070,2020,6,1,47901.155296504694
10070,2020,7,1,65188.49378526169
10070,2020,12,1,28430.205565500917
10070,2021,1,2,67256.10485882351
10070,2021,2,2,65928.97002024096
10070,2021,3,1,56972.20143870013
10070,2021,4,1,30361.95665775817
10070,2021,7,1,34780.64644349611
10070,2021,9,1,59103.46622719149
10070,2021,11,2,121827.95299134194
10071,2020,7,3,141810.47169364817
10071,2021,1,1,36847.18705901854
10071,2021,2,1,23389.96082032309
10071,2021,4,1,55731.93528556045
10072,2020,1,1,60573.95127819151
10072,2020,9,1,29971.786481314026
10072,2020,12,1,31076.709710716055
10072,2021,2,2,88176.83711057992
10072,2021,3,1,59659.07227506182
10072,2021,10,1,43525.52108908232
10073,2020,3,1,50364.360295805905
10073,2021,1,1,35461.123943964834
10073,2021,3,1,58835.12407491479
10073,2021,7,1,61346.13176390514
10073,2021,8,1,45715.205723199964
10074,2020,2,1,53646.33811561494
10074,2020,5,1,37823.60117997257
10074,2020,7,1,62525.13270785813
10074,2020,9,1,64730.37729993127
10074,2020,12,1,30933.835676237217
10074,2021,6,1,30212.570489528553
10074,2021,7,2,85258.5298147089
10074,2021,9,1,31594.492923481484
10074,2021,10,1,60689.662319448216
10075,2020,2,1,32117.88773857689
10075,2020,11,1,31131.961896184654
10075,2021,1,2,56226.7645027187
10075,2021,3,2,56457.85344764094
10075,2021,6,1,59561.388911150905
10075,2021,7,1,39842.73963658155
10075,2021,11,2,83239.20014139701
10076,2020,3,2,63734.768768081645
10076,2020,11,2,113789.58390770065
10076,2021,1,1,53265.134053643356
10076,2021,7,1,22258.203325838105
10076,2021,9,1,56995.87010059308
10077,2020,9,1,56085.511854756536
10077,2020,10,1,54265.84065352063
10077,2021,2,2,86304.83786842044
10077,2021,4,1,62380.17925306535
10077,2021,5,1,66523.09100098081
10077,2021,8,1,27172.856247916676
10077,2021,10,1,81756.89782219853
10077,2021,11,2,119190.65238176513
10078,2020,3,1,41085.8840190447
10078,2020,5,1,39732.29904747945
10078,2020,7,1,32759.822670614678
10078,2020,8,1,29413.337776164914
10078,2020,10,1,27229.803228680143
10078,2020,12,1,42844.420158741836
10078,2021,3,1,29525.775485570342
10078,2021,4,1,62899.84211487542
10078,2021,7,1,29206.928869532683
10078,2021,10,1,57377.2786200497
10078,2021,12,1,34770.178183716176
10079,2020,9,1,33057.859815210366
10079,2020,11,1,33544.32143280987
10079,2020,12,1,35176.560362902506
10079,2021,3,1,56026.13058823498
10079,2021,4,1,30850.24690743018
10079,2021,7,2,93864.58567427902
10079,2021,8,1,48551.44545316254
10079,2021,11,1,62479.42922558669
10080,2020,1,1,53628.53876252867
10080,2020,3,1,47607.2657246263
10080,2020,8,1,21050.260148643018
10080,2020,10,1,60806.317729021925
10080,2021,3,1,27017.03713893636
10080,2021,4,1,70176.77151844333
10080,2021,6,2,82479.1456929938
10080,2021,7,1,45485.85517605664
10080,2021,8,2,132618.24331292225
10080,2021,10,1,32083.218302588415
10081,2020,7,2,80517.56462596357
10081,2021,3,1,58608.23828241561
10081,2021,4,1,36025.34987029221
10081,2021,5,1,59186.367539492
10081,2021,6,1,33758.41550554491
10081,2021,7,2,115156.84712878804
10081,2021,11,1,42619.91611326809
10082,2020,9,1,59419.70303479804
10082,2020,10,1,63464.19523909933
10082,2020,12,1,48816.81941897905
10082,2021,1,1,46794.48211004376
10082,2021,2,1,58640.7303558639
10082,2021,5,2,78191.12395803779
10082,2021,7,1,66784.57137049959
10082,2021,8,1,58245.03515662227
10082,2021,9,1,26202.71435086495
10082,2021,10,1,55164.703224297475
10082,2021,12,2,123421.45575624189
10083,2020,3,1,27242.552145472593
10083,2020,9,1,67386.79314110085
10083,2021,2,1,30681.748299934203
10083,2021,3,1,58630.048561217765
10083,2021,7,1,34725.70901113976
10083,2021,9,1,44544.08695630032
10084,2020,8,1,32378.516819247772
10084,2020,9,2,110301.8522832072
10084,2020,10,1,56055.724548874765
10084,2020,12,1,60167.81627677205
10084,2021,1,1,53351.85519663686
10084,2021,5,1,45189.687318646
10084,2021,6,1,52464.302099262146
10084,2021,10,1,61608.4019196719
10084,2021,11,1,54552.81051260688
10084,2021,12,1,73863.63688124923
10085,2020,11,2,76244.85742584296
10085,2020,12,1,49721.28730762103
10085,2021,1,1,37031.02756212455
10085,2021,2,1,48877.044946258036
10085,2021,3,2,74068.62232316707
10085,2021,5,1,55826.485648024354
10085,2021,6,1,50785.29097660244
10085,2021,8,1,47040.89046796673
10085,2021,10,1,33750.7277254147
10085,2021,11,3,123239.56667835877
10086,2020,9,1,57792.75612291146
10086,2020,10,2,71563.06266953965
10086,2020,12,1,34200.119872717514
10086,2021,4,1,30111.973174662013
10086,2021,5,1,31763.47860538439
10086,2021,11,1,39173.31411787472
10086,2021,12,1,35502.60709082583
10087,2020,6,1,27736.656125447545
10087,2020,7,1,33901.085875171935
10087,2020,8,1,36382.90134323918
10087,2020,9,2,85306.06332957919
10087,2020,12,2,86619.7431621404
10087,2021,5,1,59799.827379880284
10087,2021,9,1,63862.778702368596
10087,2021,11,1,29754.907944946055
10087,2021,12,1,50599.65300528916
10088,2020,7,1,66872.64513770906
10088,2020,10,1,30703.354040929273
10088,2020,12,1,57700.80594109984
10088,2021,1,2,70884.47987318842
10088,2021,2,2,84494.63546429004
10088,2021,6,1,32969.35561545153
10088,2021,7,2,74313.99781858896
10088,2021,8,2,85805.24725029818
10088,2021,9,1,19478.185933255278
10088,2021,12,1,34371.98411484578
10089,2020,7,1,45329.060018156844
10089,2020,8,2,68989.47609788785
10089,2020,12,1,68755.06934687865
10089,2021,2,1,56271.47937917563
10089,2021,3,2,67132.94631743075
10089,2021,4,1,35675.23012777468
10089,2021,7,2,88818.2474172952
10089,2021,8,1,37871.137547877996
10089,2021,9,1,38990.304618629016
10089,2021,10,1,37420.35453103195
10089,2021,12,1,48352.68099355969
10090,2020,2,1,60628.55117225842
10090,2020,3,1,48425.9849411318
10090,2020,5,1,66118.89682321397
10090,2020,9,1,34454.65354826362
10090,2021,3,1,60599.89114030142
10090,2021,5,2,115095.03675578875
10090,2021,7,1,53298.86172329259
10090,2021,8,1,79515.77696114364
10090,2021,11,1,36652.02893391335
10091,2020,10,1,31981.629348197344
10091,2020,11,1,25168.460084320264
10091,2021,1,1,53710.05917263148
10091,2021,6,2,109163.63049546626
10091,2021,7,1,72025.59877016456
10091,2021,8,1,35218.301023437365
10091,2021,9,1,27399.13810768231
10092,2020,7,1,33810.32086907299
10092,2020,8,1,25543.760777997137
10092,2020,10,1,30688.964584662983
10092,2020,11,1,26288.989754365837
10092,2020,12,1,33519.305298130035
10092,2021,2,1,66428.40736761644
10092,2021,3,1,28198.225789696935
10092,2021,4,1,56846.50092492898
10092,2021,12,1,45206.35277280482
10093,2020,6,1,57882.67128621239
10093,2020,9,1,25698.8604308457
10093,2020,12,1,62475.40867266039
10093,2021,3,1,31062.458349259032
10093,2021,5,2,148804.6800917416
10093,2021,9,1,26168.32910182377
10093,2021,10,2,67680.78971519941
10093,2021,11,1,38336.63762526386
10093,2021,12,1,32044.02466744857
10094,2020,8,1,65399.55284573458
10094,2020,10,1,69629.65637922593
10094,2020,12,1,63902.173088034855
10094,2021,2,1,23909.598416899258
10094,2021,4,1,38384.30015216673
10094,2021,6,2,105459.68400608082
10094,2021,8,1,52355.484808865556
10094,2021,10,1,57119.27389925569
10094,2021,11,1,50592.194746369365
10094,2021,12,1,62969.13220985441
10095,2020,7,1,58310.747800332014
10095,2020,11,2,118575.15416779654
10095,2020,12,1,63767.805290739714
10095,2021,6,1,26799.42245545786
10095,2021,8,1,88165.67647403179
10095,2021,10,1,36190.52891458458
10095,2021,11,1,57054.051494293424
10095,2021,12,1,46628.144734120695
10096,2020,10,3,130700.36745124972
10096,2021,3,1,30551.203074005338
10096,2021,5,1,29715.48529550887
10096,2021,11,1,34688.859141582805
10097,2020,4,1,39502.81805875262
10097,2020,11,2,87108.8659932477
10097,2020,12,3,149676.19367723874
10097,2021,1,2,81101.8831546609
10097,2021,2,1,35917.64889077179
10097,2021,5,1,34208.34815446247
10097,2021,6,1,47577.15315953815
10097,2021,11,1,82079.60467569629
